avg_temperature,temp_std_dev,avg_humidity,humidity_std_dev,total_precipitation,dry_days_consecutive,farm,plot,delta_min,delta_max,delta,start_date,end_date,x,y,ndre,ndmi,psri,ndvi,ndre_derivative,ndmi_derivative,psri_derivative,ndvi_derivative,label,created_at
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,0,3,-0.009026721050753084,0,0,0,-0.0018053442101506167,0,0,0,Psilideo,2025-04-07T23:16:33.067329-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,46,53,-0.004729523753863929,0.00785722703931313,0,0,-0.0009459047507727858,0.0015714454078626261,0,0,Psilideo,2025-04-07T23:16:33.067329-03:00
24.96206896551724,1.348156798693849,76.24568965517241,9.162004723795908,93.79999999999998,3,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,1,3,-0.009026721050753084,0,0,0,-0.0018053442101506167,0,0,0,Psilideo,2025-04-07T23:16:33.06733-03:00
24.96206896551724,1.348156798693849,76.24568965517241,9.162004723795908,93.79999999999998,3,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,7,2,-0.005814286497191068,0,0.006078508784743475,-0.005678307118047843,-0.0011628572994382136,0,0.001215701756948695,-0.0011356614236095685,Psilideo,2025-04-07T23:16:33.06743-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,45,53,-0.004729523753863929,0.00785722703931313,0,0,-0.0009459047507727858,0.0015714454078626261,0,0,Psilideo,2025-04-07T23:16:33.067331-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,88,64,-0.008000539246152627,0,0,0,-0.0016001078492305254,0,0,0,Psilideo,2025-04-07T23:16:33.067331-03:00
24.96206896551724,1.348156798693849,76.24568965517241,9.162004723795908,93.79999999999998,3,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,27,3,-0.010822515921199094,0,0.012920283753722006,-0.009165648055655784,-0.0021645031842398186,0,0.002584056750744401,-0.0018331296111311567,Psilideo,2025-04-07T23:16:33.067447-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,19,15,-0.006509689000223973,0,-0.006010670442211485,0.007646440606154492,-0.0013019378000447945,0,-0.001202134088442297,0.0015292881212308983,Psilideo,2025-04-07T23:16:33.067448-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,84,40,-0.00470429925318383,0,0,-0.0006118528833054526,-0.000940859850636766,0,0,-0.00012237057666109052,Psilideo,2025-04-07T23:16:33.067332-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,109,63,-0.006132366611431184,0,-0.005860987466123846,0,-0.0012264733222862368,0,-0.0011721974932247692,0,Psilideo,2025-04-07T23:16:33.067449-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,71,32,-0.0036074799513757805,0,0,0,-0.0007214959902751561,0,0,0,Psilideo,2025-04-07T23:16:33.067333-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,99,17,-0.0045606982249466466,0,0,0,-0.0009121396449893293,0,0,0,Psilideo,2025-04-07T23:16:33.067333-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,56,18,-0.003963173362949157,0,0,0,-0.0007926346725898314,0,0,0,Psilideo,2025-04-07T23:16:33.067334-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,108,63,-0.006132366611431184,0,-0.005860987466123846,0,-0.0012264733222862368,0,-0.0011721974932247692,0,Psilideo,2025-04-07T23:16:33.067452-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,99,23,-0.004798975974085851,0,0,0,-0.0009597951948171701,0,0,0,Psilideo,2025-04-07T23:16:33.067452-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,103,57,-0.0050430399413281535,0,0,0,-0.0010086079882656307,0,0,0,Psilideo,2025-04-07T23:16:33.067454-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,102,57,-0.0050430399413281535,0,0,0,-0.0010086079882656307,0,0,0,Psilideo,2025-04-07T23:16:33.067455-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,27,63,-0.005887372013570147,0,0,0,-0.0011774744027140294,0,0,0,Psilideo,2025-04-07T23:16:33.067449-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,105,47,-0.004197117606278944,0,0.00043399408628941316,0,-0.0008394235212557888,0,0.00008679881725788263,0,Psilideo,2025-04-07T23:16:33.067457-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,47,55,-0.003972115994231751,0,0.0021117525613424393,0,-0.0007944231988463501,0,0.0004223505122684879,0,Psilideo,2025-04-07T23:16:33.067328-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,98,21,-0.004385636654020586,0,0,-0.0005770468697834374,-0.0008771273308041172,0,0,-0.0001154093739566875,Psilideo,2025-04-07T23:16:33.067459-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,85,48,-0.004483068013222069,-0.0015174261041273618,0,0,-0.0008966136026444139,-0.00030348522082547237,0,0,Psilideo,2025-04-07T23:16:33.067459-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,84,48,-0.004483068013222069,-0.0015174261041273618,0,0,-0.0008966136026444139,-0.00030348522082547237,0,0,Psilideo,2025-04-07T23:16:33.06746-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,99,21,-0.004385636654020586,0,0,-0.0005770468697834374,-0.0008771273308041172,0,0,-0.0001154093739566875,Psilideo,2025-04-07T23:16:33.06746-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,27,5,-0.009883179449691304,0,0,-0.013571357245658944,-0.0019766358899382607,0,0,-0.002714271449131789,Psilideo,2025-04-07T23:16:33.067325-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,75,54,-0.004223061850876508,0,0,0,-0.0008446123701753017,0,0,0,Psilideo,2025-04-07T23:16:33.067461-03:00
25.137931034482758,1.3835022508121837,73.125,9.539178639630038,77.99999999999999,4,Boi Preto VI,106,5,25,5,2024-04-29T00:00:00Z,2024-05-04T00:00:00Z,62,61,-0.003256393686663639,0,0,0,-0.0006512787373327278,0,0,0,Psilideo,2025-04-07T23:16:33.067342-03:00
